5.108815375153969, 0
5.327674053602129, 1
5.157460219423584, 2
5.2315397343992265, 3
5.24928602999902, 4
5.384494495916263, 5
5.088208318677346, 6
5.122942601507922, 7
5.173629534974218, 8
5.368845651134735, 9
5.239562124657382, 10
5.28864330966549, 11
5.169767386258199, 12
5.355027970774532, 13
5.113291102372127, 14
5.207025994169847, 15
5.419253028534891, 16
5.252045406677159, 17
4.993205209311805, 18
5.2370825592989485, 19
5.510636465210953, 20
5.29516245329692, 21
5.059718557733238, 22
4.911438250611654, 23
5.1189405990648105, 24
5.419559445851081, 25
5.234958203741975, 26
5.394510803604341, 27
5.277837138097936, 28
5.031833584974857, 29
4.997919490253537, 30
4.976301677146614, 31
4.835732059561199, 32
4.9758444827655435, 33
4.8033154855272855, 34
5.041585118197283, 35
5.287224572240905, 36
4.969775119745787, 37
5.047491989980902, 38
5.189285336517536, 39
5.115736446912808, 40
5.416248934460535, 41
5.290277125204248, 42
5.053499179064968, 43
5.078494022626016, 44
5.13529939734057, 45
5.234644908015393, 46
5.3737156721333355, 47
5.179528191341592, 48
4.978441552882993, 49
5.1552142837445745, 50
5.049015787755191, 51
4.912312212604031, 52
5.122390950032617, 53
5.2980424836230675, 54
4.977518582673214, 55
4.9843987783601, 56
5.04259883485097, 57
4.856376880677682, 58
4.878506921617676, 59
4.749059790931125, 60
4.957248764242089, 61
4.87708484777384, 62
5.003951625905079, 63
4.91373087036915, 64
5.055499314922387, 65
4.990558899048737, 66
5.123723736966201, 67
5.224290172833362, 68
5.344876579647601, 69
5.1525020923901, 70
5.209455182026363, 71
5.39146307216624, 72
5.158004930388644, 73
5.115832043022785, 74
5.3387368145597796, 75
5.207598999529951, 76
5.4561314060663735, 77
5.205737602190124, 78
5.264203018126921, 79
5.034248622575256, 80
5.0820696846431614, 81
5.283938807974411, 82
5.173958590293095, 83
4.989719532917589, 84
4.8017689758272715, 85
4.5133361771682265, 86
4.325119270809431, 87
4.179596043211161, 88
3.9980288394518286, 89
3.762396765382865, 90
3.5668051306246116, 91
3.3569390811757174, 92
3.199948226929623, 93
3.0784875502833646, 94
2.913573803408823, 95
2.6625132266828744, 96
2.5150101376356786, 97
2.44169482801816, 98
2.3053458146001233, 99
2.09341541917684, 100
2.017467184478339, 101
1.7469680175898237, 102
1.5485381304960781, 103
1.7856434969154842, 104
1.6232002774267578, 105
1.3839910709776473, 106
1.0430318891457067, 107
0.87113979211269, 108
0.6439684788903427, 109
0.4178095312851534, 110
0.251736566803979, 111
0.060172865558476306, 112
0.0, 113
0.0, 114
0.0, 115
0.0, 116
0.0, 117
0.0, 118
0.0, 119
0.0, 120
0.2643969955062688, 121
0.04142127059959027, 122
0.0, 123
0.16682001605730506, 124
0.27079859698878017, 125
0.44508989158896833, 126
0.624387741126837, 127
0.7877094673405992, 128
1.023852218947031, 129
1.264236778517908, 130
1.5397854632860442, 131
1.6952478143591958, 132
2.0142163242242535, 133
2.2500804475768956, 134
2.460583709637319, 135
2.2580608898145518, 136
2.4447639074025256, 137
2.619830187549958, 138
2.4112113500756003, 139
2.6894681288706277, 140
2.7995391187865204, 141
3.0026490219487667, 142
3.1603974271618114, 143
3.324101882924484, 144
3.532724241990249, 145
3.626072888245649, 146
3.7627080714218435, 147
3.9895370553601595, 148
3.716974383820901, 149
3.5325020300485104, 150
3.64899788158526, 151
3.9284615083457726, 152
3.707500910677258, 153
3.9478632305231556, 154
4.244897099323989, 155
3.922374022831751, 156
3.6950940656799127, 157
3.7960182036415215, 158
4.0200011532081374, 159
3.716780402000808, 160
3.988997251826395, 161
4.179186802554314, 162
3.8339455510929072, 163
3.670087068264766, 164
3.4421313507034244, 165
3.2076606446440996, 166
3.006361735682431, 167
2.802171610054674, 168
2.638721992220957, 169
2.396282846307046, 170
2.256297616719851, 171
2.512264814150013, 172
2.7469125417480393, 173
2.9353237285763414, 174
2.7339949989047296, 175
2.521463383842948, 176
2.6224104852575727, 177
2.3475824452965193, 178
2.599231858707844, 179
2.617563259142894, 180
2.846711466717313, 181
2.987075163080865, 182
2.7667605834098783, 183
2.501053784280602, 184
2.2929381184699147, 185
2.520008750628076, 186
2.712648862326643, 187
2.6191633534003445, 188
2.361187131028156, 189
2.5965976916311875, 190
2.6548276218341167, 191
2.4979807569391497, 192
2.5717477905107935, 193
2.41325860854459, 194
2.0992399291388257, 195
2.012987747742117, 196
1.7916876044145669, 197
1.5214614172744358, 198
1.4219591473807953, 199
1.238319806922466, 200
0.9397164499529403, 201
0.7530325283848217, 202
0.581257847816739, 203
0.29712628640210426, 204
0.11821538022105889, 205
0.0, 206
0.0, 207
0.0, 208
0.0, 209
0.0, 210
0.18664377813321978, 211
0.3978196654760107, 212
0.6220199024478521, 213
0.8898979330683354, 214
1.1141548421110936, 215
1.2860508833823638, 216
1.547625037264817, 217
1.7174736317750963, 218
1.9756351494719813, 219
2.216049131252894, 220
2.440840521336019, 221
2.598471231467159, 222
2.8557214485183033, 223
3.020696615803391, 224
3.2026487953155693, 225
3.472361509837785, 226
3.644296755741465, 227
3.817620759245055, 228
4.029917987179195, 229
4.2396400114078086, 230
4.396857977593343, 231
4.651163912764259, 232
4.861970024320291, 233
4.943426223896325, 234
5.228347251864132, 235
5.467331915429248, 236
5.304576540693259, 237
5.018683360297337, 238
5.27151600968359, 239
4.977102414039969, 240
5.131954550350352, 241
5.202529906398017, 242
5.423867202547376, 243
5.1726077416713485, 244
5.181785424701908, 245
5.172497463539628, 246
5.464486016467548, 247
5.255345790736587, 248
5.166773726088393, 249
5.211065607940295, 250
5.047146459882996, 251
5.3209566327589615, 252
5.039892500633131, 253
5.27356896224143, 254
5.176626850548379, 255
5.32046423700929, 256
5.1998969126608, 257
5.259093803772403, 258
5.125883841800248, 259
5.32193986176724, 260
5.1474230070114055, 261
5.239338259549998, 262
5.3945542787532155, 263
5.181883529427848, 264
5.007024338573775, 265
5.240978417742308, 266
5.570044215767554, 267
