2.397734626926074, 0
2.4450591320644413, 1
2.4276499214132388, 2
2.3645786174965124, 3
2.6979099108140323, 4
2.657733372267746, 5
2.7028324833631188, 6
2.695408988592536, 7
2.9097218812739425, 8
2.9482874184301155, 9
2.886056975707117, 10
2.9454933138903487, 11
3.15482642222611, 12
3.2125810712035574, 13
3.2412624430225456, 14
3.180584326347948, 15
3.4580200241360086, 16
3.426776390834058, 17
3.4707041646318895, 18
3.471818928114367, 19
3.7011547381560215, 20
3.709959602515052, 21
3.7031188863984226, 22
3.7556228707605888, 23
3.905001144776014, 24
4.06214078218103, 25
4.296343174826273, 26
4.569172464517467, 27
4.878738968653467, 28
4.85996084166294, 29
4.8390636596968015, 30
5.053273236607221, 31
5.353227388672141, 32
5.219763124717007, 33
5.20422611519564, 34
5.1882750998054075, 35
5.228099552832663, 36
5.267481779931108, 37
5.123636272231781, 38
5.098246520683952, 39
5.146097875181411, 40
5.273558481818212, 41
4.9793432604767585, 42
5.100383290164772, 43
4.888905521555659, 44
4.891182661352473, 45
4.910419799298854, 46
5.102907350571199, 47
5.2351753143931505, 48
5.285177127879954, 49
5.1184914400615975, 50
5.223813207268545, 51
4.998137587214148, 52
4.923846571362614, 53
4.771934155056605, 54
4.950596881775739, 55
5.181695357168757, 56
4.975088666324552, 57
5.129116941081102, 58
4.996952279385305, 59
5.29027414228191, 60
5.093220156543926, 61
5.186559422249054, 62
5.377715696833588, 63
5.141378877344735, 64
5.0754738694726855, 65
5.14775271943727, 66
5.196095783519469, 67
5.406044769942867, 68
5.150015754186773, 69
5.157575692517498, 70
4.914436800399362, 71
4.879002741605465, 72
4.9009939694064455, 73
4.755853692242935, 74
5.018935233986258, 75
5.108263286960504, 76
5.105721592469846, 77
5.40714082270808, 78
5.069266127925043, 79
5.234304391779783, 80
5.128508835811864, 81
5.043709956907105, 82
5.263034451173507, 83
4.999858739696567, 84
5.1309532622736, 85
5.346398820434662, 86
5.200217015890069, 87
5.364055152261047, 88
5.143477775717549, 89
5.416381375043933, 90
5.24998596626454, 91
